_id,Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
66735640b18d03bc02f51ea1,fffe3500,Kendra Battista,,25.0,15.0,1926.0,Aluminium,3.65,20.72,No,Yes,No,Airways,No,Wealthy,No,09/05/16,09/03/16,"Stephensstad, NY 27951",159.16
66735640b18d03bc02f51b9a,fffe3600320037003200,William Linder,0.46,33.0,,,Stone,580.5,41.85,Yes,Yes,No,Airways,No,Working Class,Yes,05/13/18,05/09/18,"Lake Devin, WI 93748",-8971.32
66735640b18d03bc02f528d6,fffe3700350035003600,Darlene Spooner,0.77,4.0,4.0,34.0,Clay,6.92,10.52,No,Yes,No,Roadways,Yes,Working Class,No,07/16/15,07/16/15,DPO AP 36250,275.96
66735640b18d03bc02f52a15,fffe3600360032003600,Caroline Hernandez,0.1,18.0,7.0,2816.0,Bronze,6.26,19.69,No,Yes,Yes,Roadways,No,Working Class,No,01/30/16,01/30/16,"Richardbury, HI 90684",195.87
66735640b18d03bc02f52e1c,fffe3400310038003900,Timmy Ortiz,,12.0,8.0,,Bronze,19.94,18.61,No,No,Yes,Roadways,No,Working Class,Yes,04/24/15,04/27/15,"Frostland, NC 21697",475.77
66735640b18d03bc02f52bdf,fffe3600360030003900,Joseph Rogers,0.49,12.0,6.0,2003.0,Brass,6.87,22.76,Yes,No,Yes,Waterways,No,Working Class,No,07/13/19,07/15/19,FPO AP 71272,312.97
66735640b18d03bc02f51edc,fffe3800300037003400,Alexandra Arnold,0.41,44.0,15.0,3764.0,Aluminium,15.18,14.58,Yes,Yes,No,Airways,No,Working Class,No,04/24/15,04/24/15,"Rebeccafort, ID 74135",322.09
66735640b18d03bc02f51f0d,fffe3200300038003200,Damaris Ammons,0.78,34.0,21.0,7285369.0,Stone,16541.09,36.09,No,Yes,Yes,Airways,No,Wealthy,No,05/19/19,05/21/19,"Buckburgh, OH 31657",360580.76
66735640b18d03bc02f525b6,fffe3500350032003300,Maria Wiggins,0.05,6.0,,1311.0,Marble,3.51,10.52,No,No,No,,No,Working Class,No,09/28/16,09/30/16,APO AE 92912,145.3
66735640b18d03bc02f51c64,fffe3800300037003100,Thomas Taylor,0.29,15.0,8.0,73324.0,Stone,182.67,75.34,No,No,No,Roadways,No,Working Class,No,11/23/18,11/25/18,"East Karen, PA 61691",778.36
66735640b18d03bc02f521fb,fffe3800340039003400,Marlys Novak,0.71,23.0,13.0,480.0,Wood,4.23,17.53,No,No,No,Roadways,No,Working Class,No,03/28/16,03/31/16,FPO AA 03934,344.64
66735640b18d03bc02f52d27,fffe3900360033003200,Julio Zhang,0.8,23.0,15.0,3115.0,Clay,7.95,16.16,No,No,Yes,Airways,Yes,Working Class,Yes,12/08/17,12/12/17,"Cherylville, NJ 38036",915.1
66735640b18d03bc02f52abd,fffe3600320035003000,Geneva Davidson,0.45,23.0,,507810.0,Stone,399.08,34.76,No,Yes,Yes,Roadways,No,Working Class,No,12/06/18,12/06/18,"North Warren, NJ 88437",4959.82
66735640b18d03bc02f5324a,fffe3300300037003500,Cecil Ortiz,0.22,24.0,11.0,228503.0,Marble,294.89,82.42,No,No,No,Roadways,No,Working Class,,07/23/18,07/26/18,"Nicholasmouth, MI 08613",962.36
66735640b18d03bc02f51f77,fffe370034003700,Harold Young,0.9,8.0,4.0,44.0,Wood,6.22,10.9,No,Yes,No,Airways,No,Wealthy,No,02/03/18,02/04/18,"Laraville, SC 12324",427.45
66735640b18d03bc02f51ef0,fffe310032003500,Tracy Hubbard,0.87,12.0,7.0,,Brass,4.59,15.47,No,No,No,Roadways,No,Working Class,Yes,11/23/15,11/23/15,"Zimmermanville, WV 96908",385.28
66735640b18d03bc02f52587,fffe3400310030003900,Nicholas Mealy,0.8,4.0,,93.0,,6.33,10.67,Yes,No,No,Waterways,No,Working Class,No,08/04/15,08/07/15,"Pagehaven, CA 31904",279.29
66735640b18d03bc02f52d44,fffe3400300030003400,Daniel Himes,0.09,12.0,8.0,29200.0,Marble,50.45,41.4,Yes,No,No,Roadways,No,Wealthy,No,07/12/17,07/12/17,"Lake Nicolasville, MT 75716",471.07
66735640b18d03bc02f5200e,fffe3700360039003800,William Keach,0.64,20.0,12.0,1485.0,Clay,10.15,16.85,No,No,No,Roadways,Yes,Working Class,No,06/05/19,06/04/19,"New Mariatown, ND 19171",339.42
66735640b18d03bc02f52dac,fffe3300310035003000,Carla Beck,0.81,22.0,14.0,848953.0,Stone,4108.99,88.58,No,No,No,Airways,No,Working Class,No,06/12/15,06/09/15,"Amyland, MO 92694",43497.87
66735640b18d03bc02f52171,fffe3900390036003100,John Brown,0.86,59.0,20.0,179476.0,Bronze,798.46,91.87,No,No,No,Roadways,No,Working Class,No,03/17/15,03/17/15,"Elizabethfort, MS 11293",42256.59
66735640b18d03bc02f51bc7,fffe3100370030003300,Abel Cho,0.61,,5.0,186.0,Clay,4.47,12.27,No,No,Yes,Roadways,Yes,Working Class,No,01/03/15,01/03/15,"Shahburgh, RI 05758",194.91
66735640b18d03bc02f52435,fffe3900330033003000,Michael Robinson,0.3,19.0,12.0,202903.0,Marble,512.35,79.91,No,No,Yes,Airways,No,Wealthy,No,09/07/15,09/04/15,"Lake Dianebury, OR 75125",3107.71
66735640b18d03bc02f51cd7,fffe3100390037003200,Robert Poorman,0.1,14.0,6.0,3807.0,Brass,5.87,13.18,Yes,No,Yes,Waterways,No,Wealthy,No,04/20/15,04/20/15,DPO AP 48198,186.61
66735640b18d03bc02f53165,fffe3600370031003900,John Liberto,0.65,28.0,9.0,1795.0,Aluminium,5.5,22.48,No,No,No,Roadways,No,Working Class,No,03/04/18,03/01/18,"Lake Denise, UT 86602",463.31
66735640b18d03bc02f52df3,fffe3800370039003700,Thomas Marco,0.73,23.0,6.0,99049.0,Marble,723.09,50.56,Yes,No,Yes,Airways,No,Wealthy,No,11/25/18,11/21/18,FPO AP 02475,32117.69
66735640b18d03bc02f51a0c,fffe3400320032003100,Crystal Jimenez,0.63,19.0,6.0,2240.0,Brass,10.21,17.03,Yes,No,No,Waterways,No,Working Class,No,03/09/17,03/11/17,"New Sarah, MN 40253",-282.95
66735640b18d03bc02f51a61,fffe340035003300,Lisa Allen,0.79,5.0,4.0,1316.0,Marble,6.89,12.44,No,Yes,No,,No,Wealthy,,04/02/19,03/31/19,"Warnerside, NM 49967",-444.31
66735640b18d03bc02f5200d,fffe3500360031003500,Anne Kelton,0.12,31.0,12.0,682450.0,Marble,621.03,78.97,No,No,Yes,,No,Working Class,No,04/11/18,04/10/18,"Mollyside, GA 95334",2728.49
66735640b18d03bc02f51b4d,fffe3200350037003300,Clifford Sandoval,0.22,18.0,,462939.0,Stone,1068.01,44.88,No,Yes,No,Airways,No,Wealthy,No,01/06/15,01/10/15,"West Christopher, TX 27428",-4069.45
66735640b18d03bc02f52007,fffe3900340031003600,Walter Rose,0.36,3.0,2.0,32.0,Bronze,6.13,11.74,Yes,No,No,Waterways,No,Working Class,No,01/04/18,01/03/18,"Lake Zacharyland, NC 98561",156.78
66735640b18d03bc02f5234e,fffe3200320036003000,James Coy,0.37,32.0,,58598.0,Brass,47.62,85.19,Yes,No,No,,No,Working Class,,09/03/16,09/06/16,"Lake Williamhaven, DE 90464",899.64
66735640b18d03bc02f5219b,fffe3100330039003000,Justin Aguirre,0.36,39.0,20.0,1129.0,Wood,4.78,18.3,Yes,Yes,Yes,Airways,No,Working Class,No,08/21/15,08/21/15,"North Jenniferview, OH 16277",319.36
66735640b18d03bc02f528c9,fffe3800360035003700,Joanne Lafreniere,0.69,17.0,6.0,961.0,Bronze,4.91,13.01,No,No,Yes,Roadways,No,Working Class,No,01/08/15,01/06/15,"Nicolechester, IA 03856",311.32
66735640b18d03bc02f51f08,fffe3400380034003900,Marion Serrano,,9.0,4.0,64.0,Wood,3.4,10.44,Yes,No,No,,No,Working Class,No,04/09/17,04/13/17,"North Matthewfort, OK 74426",143.36
66735640b18d03bc02f52e02,fffe3900310035003100,Williams Linkous,0.96,29.0,8.0,1628.0,Clay,6.34,18.44,No,No,Yes,Roadways,Yes,Wealthy,No,07/29/17,07/30/17,"Marytown, UT 86799",1333.65
66735640b18d03bc02f52ebd,fffe3500340032003500,Jeff Morrison,0.86,47.0,12.0,,,63.71,63.12,No,No,No,,No,Working Class,No,06/17/16,06/15/16,"Lindastad, GA 12757",4687.51
66735640b18d03bc02f52b88,fffe3600360034003000,Brenda Waters,0.11,12.0,8.0,58613.0,Stone,186.29,59.95,Yes,No,No,Airways,No,Working Class,No,04/25/17,04/23/17,"South Joseph, MO 42580",699.1
66735640b18d03bc02f5195f,fffe3400390034003300,George Trovillion,0.86,49.0,17.0,196893.0,Brass,116.3,81.85,Yes,No,Yes,Waterways,No,Working Class,No,01/26/18,01/24/18,"Andrewtown, LA 46069",-5364.93
66735640b18d03bc02f53139,fffe3900330034003000,Robert Abramowski,0.12,25.0,14.0,175.0,Wood,6.82,10.49,No,Yes,Yes,Airways,No,Working Class,No,01/04/17,01/02/17,"Cynthiabury, ID 01721",131.45
66735640b18d03bc02f52483,fffe3800320035003700,Willie Samayoa,0.71,22.0,8.0,1048.0,Aluminium,6.0,23.91,No,Yes,Yes,Roadways,No,Wealthy,No,05/26/17,05/30/17,"Holderborough, AR 08158",617.23
66735640b18d03bc02f519f4,fffe3900330034003900,Daniel Blumenfeld,0.59,39.0,6.0,14966.0,Brass,57.19,93.12,No,No,No,Waterways,No,Working Class,No,07/14/19,07/14/19,"East Nancyview, VA 82160",-1636.4
66735640b18d03bc02f527eb,fffe3600310035003300,Walter Mode,0.22,22.0,8.0,258.0,Wood,4.76,18.63,Yes,No,Yes,,No,Working Class,,02/27/18,02/27/18,"Barrontown, OR 06656",168.76
66735640b18d03bc02f52628,fffe3900340033003600,Ruby Reliford,0.2,12.0,7.0,398.0,Clay,5.3,13.39,Yes,No,Yes,Roadways,Yes,Working Class,No,01/09/17,01/09/17,"Nelsonmouth, AL 71919",182.96
66735640b18d03bc02f51cd3,fffe3700370039003900,Tara Brown,0.76,28.0,9.0,256473.0,Marble,826.65,69.57,No,No,No,Roadways,No,Working Class,No,10/05/17,10/07/17,"Port Mollyberg, DE 80462",43363.69
66735640b18d03bc02f524ca,fffe3500390036003500,John Moody,0.65,13.0,7.0,52901.0,Stone,324.94,51.96,Yes,No,No,Waterways,No,Working Class,Yes,11/18/16,11/21/16,"Alisonview, NV 32263",1861.01
66735640b18d03bc02f52269,fffe3900350038003400,Jeffrey Howard,0.71,19.0,9.0,5455.0,Bronze,14.54,48.42,Yes,No,Yes,Roadways,No,Working Class,Yes,04/22/17,04/21/17,"East Rachel, MO 04635",1144.14
66735640b18d03bc02f5247d,fffe3400300032003400,Susan Rooney,0.36,28.0,17.0,1095960.0,Marble,2243.75,44.06,Yes,No,No,Waterways,No,Working Class,Yes,03/31/18,03/29/18,"Michaelburgh, UT 22665",4790.63
66735640b18d03bc02f52a8e,fffe3500300034003500,Armida Newman,0.93,3.0,2.0,13.0,Wood,6.75,11.49,No,Yes,Yes,,No,Wealthy,No,06/21/16,06/20/16,"Lake Joe, WA 18996",433.43
66735640b18d03bc02f5293e,fffe3200320039003300,Bruce Allard,0.17,36.0,11.0,1328104.0,Stone,3706.96,87.81,Yes,Yes,Yes,,No,Working Class,No,05/06/19,05/06/19,"Sarahhaven, MI 20497",14498.99
66735640b18d03bc02f51d6c,fffe3800330038003100,Robert Colton,0.5,16.0,6.0,72140.0,Stone,93.76,81.91,No,No,No,Roadways,No,Working Class,No,03/07/16,03/03/16,"South Michellebury, AK 59582",3005.5
66735640b18d03bc02f52ed5,fffe3100380033003800,Kenneth Gerecke,0.8,28.0,11.0,692258.0,,2688.9,46.83,No,Yes,Yes,,No,Wealthy,No,12/17/17,12/18/17,DPO AE 50374,17459.48
66735640b18d03bc02f5237f,fffe3400340032003200,Wilfred Rodriguez,,8.0,5.0,683.0,Brass,4.38,20.03,No,Yes,No,Airways,No,Working Class,No,03/22/18,03/18/18,"Smithland, IA 84771",296.23
66735640b18d03bc02f53082,fffe3100300031003100,Christopher Lore,0.85,13.0,8.0,4132.0,Brass,26.88,10.69,No,No,Yes,Waterways,No,Wealthy,No,08/08/17,08/12/17,"Valentinemouth, WV 23706",388.21
66735640b18d03bc02f525f5,fffe3100390031003100,Lauren Adams,0.23,49.0,14.0,2810985.0,Marble,6821.95,77.86,No,No,No,Roadways,Yes,Working Class,No,03/15/18,03/12/18,"Williammouth, WA 78318",21842.18
66735640b18d03bc02f521ba,fffe3700360035003200,Nancy Griffiths,0.71,21.0,12.0,603939.0,Stone,3538.97,95.94,No,No,No,Airways,No,Working Class,No,07/25/16,07/25/16,"Bankshaven, CO 70438",18029.38
66735640b18d03bc02f52cd1,fffe3500340037003700,Susan Garcia,0.98,12.0,7.0,478.0,Clay,3.99,14.35,No,No,Yes,Airways,Yes,Working Class,No,04/20/15,04/19/15,"Melissatown, WA 07538",445.66
66735640b18d03bc02f52573,fffe3700390038003300,Walter Pagan,0.61,15.0,6.0,778.0,Clay,4.71,15.3,Yes,Yes,No,Airways,Yes,Working Class,No,08/11/15,08/15/15,"Lake Lacey, CO 69207",278.44
66735640b18d03bc02f524b6,fffe3900340031003800,Miranda Perryman,0.52,27.0,17.0,39133.0,Bronze,43.26,26.57,No,No,No,Waterways,No,Working Class,No,02/23/19,02/23/19,"Lake Lisafurt, MD 20827",607.96
66735640b18d03bc02f52e5c,fffe3400320034003300,Kelly Harden,0.28,33.0,7.0,,,6.69,18.99,No,Yes,No,Roadways,No,Working Class,No,07/13/19,07/14/19,"East Jill, IA 08486",187.19
66735640b18d03bc02f52d3c,fffe3800320031003800,David Oswalt,0.57,19.0,9.0,135418.0,Marble,201.32,29.74,Yes,No,Yes,Airways,No,Working Class,No,03/15/19,03/14/19,"East Katherine, MD 57468",1698.04
66735640b18d03bc02f523d9,fffe3900380037003900,Arthur Vernon,0.21,29.0,12.0,2311.0,Clay,5.64,17.94,Yes,Yes,Yes,Airways,Yes,Wealthy,No,05/17/15,05/15/15,"Schneiderhaven, NJ 45440",337.95
66735640b18d03bc02f51fc6,fffe3400360033003500,Velma Simpson,0.64,26.0,6.0,1430.0,Clay,8.69,22.07,Yes,Yes,No,Airways,Yes,Wealthy,No,01/21/17,01/21/17,"Kathyfort, WI 53297",860.64
66735640b18d03bc02f52109,fffe3600310030003300,Russell Mcdowell,0.02,6.0,5.0,210.0,Bronze,4.55,14.32,No,No,No,,No,Working Class,No,01/11/15,01/07/15,"Natalieland, GA 39516",136.93
66735640b18d03bc02f51dd3,fffe3200320037003400,Sean Mckinney,0.23,11.0,7.0,1305.0,Bronze,4.39,20.6,No,Yes,No,Roadways,No,Wealthy,Yes,02/04/18,02/05/18,"Port Samanthaside, MI 76294",210.2
66735640b18d03bc02f52fa5,fffe3700390036003500,Edward Veale,0.41,37.0,22.0,77061.0,Bronze,243.99,35.77,No,Yes,Yes,Airways,No,Wealthy,No,07/18/15,07/14/15,"Port Pamela, MN 77458",2338.3
66735640b18d03bc02f52a0c,fffe370035003300,Nona King,0.95,15.0,7.0,285.0,Aluminium,3.06,20.54,No,No,No,Airways,No,Working Class,Yes,12/06/15,12/03/15,"Tracyfurt, CT 46609",582.7
66735640b18d03bc02f51c17,fffe3500380033003700,Vincent Melgar,,10.0,,765.0,,4.07,19.04,Yes,No,Yes,Airways,No,Wealthy,No,01/20/17,01/21/17,"Davidborough, UT 96456",460.6
66735640b18d03bc02f52bb5,fffe3800360032003300,Edith Restivo,0.81,14.0,6.0,560.0,Clay,3.34,13.84,No,No,No,Roadways,Yes,Working Class,No,06/22/18,06/22/18,"Michaelberg, NJ 40200",287.17
66735640b18d03bc02f5226a,fffe3500320034003700,Eddie Gross,0.47,13.0,7.0,,Aluminium,4.97,13.74,No,No,No,,No,Working Class,No,06/18/17,06/19/17,"West Yesenia, CA 82607",165.32
66735640b18d03bc02f52d69,fffe3400370032003900,Claire Warner,0.44,3.0,3.0,222.0,Marble,3.29,13.2,Yes,No,No,,No,Working Class,Yes,01/21/18,01/22/18,"Port Samantha, IA 43882",193.13
66735640b18d03bc02f52142,fffe32003900,Stella Goad,0.5,33.0,8.0,380334.0,Marble,406.43,90.94,Yes,No,No,Waterways,No,Working Class,No,11/30/17,11/28/17,"West Donaldborough, NM 91534",2885.77
66735640b18d03bc02f51ae7,fffe3900320036003300,Heather Cygan,0.67,8.0,4.0,630.0,Brass,3.84,11.21,Yes,No,No,Waterways,No,Working Class,No,01/04/17,01/01/17,"Hallville, ND 17074",-203.24
66735640b18d03bc02f5244f,fffe3600300030003300,Don Adair,0.31,11.0,,1338.0,Bronze,5.54,11.16,No,Yes,No,,No,Wealthy,No,06/09/15,06/08/15,"North Annette, MS 67418",187.94
66735640b18d03bc02f5283d,fffe3700300031003900,Crystal Gold,0.73,12.0,6.0,23126.0,Stone,163.64,32.31,No,No,No,Roadways,No,Working Class,No,02/28/18,03/03/18,"Eatonland, CT 18309",681.35
66735640b18d03bc02f5277c,fffe3100390035003000,James Dunham,0.42,24.0,6.0,107047.0,,169.31,84.45,No,No,Yes,Waterways,No,Working Class,,07/24/19,07/23/19,"Karimouth, MO 09632",1035.52
66735640b18d03bc02f52ec4,fffe3500380031003500,Mario Zierenberg,,28.0,7.0,11501.0,Brass,127.3,57.12,No,No,Yes,,No,Working Class,No,11/23/16,11/19/16,"New James, ME 05369",2967.98
66735640b18d03bc02f51e28,fffe3700360036003500,Rosalba Gutman,0.2,17.0,13.0,1795.0,Clay,6.22,22.07,Yes,Yes,No,Airways,Yes,Working Class,Yes,10/01/15,09/28/15,"Virginiafurt, CA 65719",284.97
66735640b18d03bc02f51adc,fffe3600300039003900,Raymond Contreras,,20.0,,41000.0,Marble,32.67,39.23,Yes,Yes,Yes,,No,Working Class,No,07/14/16,07/10/16,"New Jared, ME 22688",-488.31
66735640b18d03bc02f51e4e,fffe3800390037003300,James Cooper,0.53,37.0,14.0,2835.0,Aluminium,5.72,24.16,No,No,Yes,Waterways,No,Working Class,No,03/10/18,03/14/18,"Aaronshire, NC 73848",410.64
66735640b18d03bc02f5319c,fffe3100310033003900,Christine Mattson,0.0,18.0,7.0,4831.0,Brass,11.04,18.64,Yes,Yes,No,,No,Wealthy,No,11/07/15,11/03/15,FPO AA 51706,240.04
66735640b18d03bc02f5286b,fffe3700350039003200,Marjorie Robles,0.1,38.0,12.0,1769081.0,Stone,467.75,80.17,No,No,Yes,Roadways,No,Wealthy,No,08/28/15,08/25/15,"West Rachael, FL 04221",4689.51
66735640b18d03bc02f52287,fffe34003900,Paul Kuhn,,10.0,5.0,268.0,,3.01,15.11,No,Yes,No,Airways,Yes,Working Class,,02/20/16,02/20/16,"North Geneshire, OK 12736",315.02
66735640b18d03bc02f51b45,fffe3800360031003400,Tina Stokes,0.54,26.0,12.0,14026.0,Bronze,56.14,93.29,Yes,No,No,Waterways,No,Working Class,No,10/21/16,10/18/16,"Sheliaport, SD 19485",-1567.14
66735640b18d03bc02f52ab3,fffe3200320032003300,Erik Schindele,0.06,7.0,5.0,150.0,Aluminium,6.46,16.25,Yes,No,No,Roadways,No,Working Class,Yes,07/06/16,07/05/16,"West Nathan, NY 04113",153.88
66735640b18d03bc02f52d61,fffe3300390037003100,George Carn,0.95,41.0,26.0,24039379.0,Stone,51410.27,28.73,Yes,Yes,No,,No,Working Class,No,06/06/17,06/10/17,"Branditown, MT 66369",11143428.25
66735640b18d03bc02f52304,fffe3800340035003800,Andrew Corcoran,0.07,18.0,13.0,1475.0,Clay,6.1,14.63,No,No,Yes,Waterways,Yes,Working Class,No,02/04/15,01/31/15,"Rebeccatown, MT 58691",166.25
66735640b18d03bc02f52290,fffe3900360035003600,Mary Sorenson,0.65,42.0,14.0,2885.0,Aluminium,6.32,22.19,No,No,No,Roadways,No,Working Class,No,11/08/17,11/07/17,"West Lisa, FL 08352",579.9
66735640b18d03bc02f52a0a,fffe3700350031003600,Julie Derouen,0.14,16.0,7.0,2496.0,Bronze,7.66,17.01,Yes,No,Yes,Waterways,No,Working Class,No,07/01/19,07/01/19,APO AA 72248,185.61
66735640b18d03bc02f52c63,fffe360036003000,Patricia Stewart,0.74,12.0,8.0,4745.0,,27.9,22.43,No,No,No,,No,Working Class,Yes,10/22/17,10/20/17,"New Patrickfort, VA 34299",488.19
66735640b18d03bc02f52b4f,fffe3100390039003800,Kimberly Mosley,0.11,,7.0,559.0,Clay,6.92,11.28,No,No,No,Airways,Yes,Working Class,No,11/01/18,10/29/18,"South Eric, ME 82288",132.45
66735640b18d03bc02f51f4e,fffe3800370032003900,Robert Cole,0.52,24.0,6.0,199913.0,Stone,778.91,96.93,No,No,No,Roadways,No,Working Class,No,07/31/15,08/02/15,"Francoshire, FL 47867",8733.24
66735640b18d03bc02f52d03,fffe3200360035003300,Rolando Price,0.07,10.0,5.0,,,6.93,15.04,No,Yes,No,Roadways,No,Wealthy,Yes,02/19/15,02/17/15,"West Cassandramouth, DC 24655",189.7
66735640b18d03bc02f519c6,fffe3500340030003300,Georgie Miles,0.33,28.0,8.0,,Clay,8.71,24.06,No,Yes,No,,Yes,Working Class,,02/19/19,02/15/19,DPO AP 24937,-357.42
66735640b18d03bc02f52ae4,fffe3700380037003300,Matthew Acker,0.11,12.0,6.0,1873.0,Brass,3.24,22.52,No,No,No,Roadways,No,Working Class,No,09/24/17,09/24/17,"New Ryan, NC 41633",171.72
66735640b18d03bc02f52061,fffe3900320033003500,Ricardo Mays,0.06,31.0,11.0,349796.0,Marble,1003.69,45.79,No,No,Yes,Waterways,No,Working Class,Yes,01/30/16,02/02/16,"East Caitlin, WA 72640",1574.98
66735640b18d03bc02f528d2,fffe3900310031003100,Elizabeth Hunter,0.43,19.0,8.0,97646.0,Marble,200.07,66.55,No,No,No,Airways,No,Working Class,No,01/24/15,01/27/15,"Martinezmouth, ID 31504",1151.84
66735640b18d03bc02f52093,fffe330030003200,Brian Henderson,0.62,13.0,,3071.0,,3.53,13.54,No,No,No,,No,Working Class,No,02/07/18,02/08/18,FPO AP 85233,219.7
66735640b18d03bc02f52016,fffe3300330034003900,William Krick,0.37,29.0,15.0,23679.0,Bronze,9.34,96.52,No,No,Yes,Waterways,No,Working Class,No,08/18/15,08/20/15,"Michaelville, MD 06036",954.13
66735640b18d03bc02f51964,fffe3900340039003800,Bill Diaz,0.51,8.0,4.0,215.0,Clay,6.25,23.85,No,No,No,Roadways,Yes,Wealthy,No,11/06/18,11/09/18,"Allenstad, CT 17091",-263.23
66735640b18d03bc02f52a65,fffe350030003000,Alexis Tyler,,34.0,8.0,287590.0,Marble,352.08,69.09,No,No,No,,No,Working Class,No,11/04/17,11/07/17,APO AE 16472,1029.6
66735640b18d03bc02f51ff0,fffe3900350034003100,Marcus Burrell,0.15,22.0,7.0,687.0,Aluminium,5.38,17.88,Yes,Yes,No,Airways,No,Working Class,Yes,05/03/16,04/30/16,"North Tyler, MA 22860",189.97
66735640b18d03bc02f52a3d,fffe3600320036003200,Mildred Lucas,0.09,29.0,6.0,1429.0,,6.71,14.65,No,No,Yes,Roadways,Yes,Working Class,No,02/26/18,02/26/18,"West Hayley, MN 45819",164.45
66735640b18d03bc02f52ecc,fffe330036003500,Jeff Bixby,0.31,3.0,3.0,33.0,Clay,5.9,23.57,Yes,No,Yes,Waterways,Yes,Working Class,No,10/27/16,10/27/16,"Jamesstad, IA 07185",185.25
66735640b18d03bc02f5305f,fffe3600370037003500,Oliver Brown,0.87,5.0,3.0,702.0,Marble,4.55,21.46,No,No,No,Airways,No,Working Class,Yes,12/08/16,12/08/16,"Parkburgh, AZ 41269",341.03
66735640b18d03bc02f52593,fffe3800340033003100,Gary Fuller,0.46,41.0,23.0,80601.0,Bronze,394.53,54.26,Yes,Yes,No,Airways,No,Working Class,No,10/01/15,10/02/15,"Brianstad, OK 33667",2443.58
66735640b18d03bc02f51ac7,fffe3200350037003600,Mary Curd,0.05,31.0,10.0,1172970.0,Stone,852.79,33.66,No,Yes,No,Roadways,No,Working Class,No,12/20/16,12/21/16,"Brownfurt, WY 35759",-4371.51
66735640b18d03bc02f531f9,fffe3800390030003600,Kenneth Mccoy,0.23,19.0,7.0,259.0,Wood,4.42,22.78,No,No,No,Roadways,No,Wealthy,No,04/27/18,04/25/18,"New Cassie, AL 83129",188.23
66735640b18d03bc02f52cc8,fffe3500340030003100,Cynthia Barney,0.87,7.0,4.0,105.0,Aluminium,4.09,15.01,No,No,No,,No,Working Class,Yes,03/19/17,03/20/17,"Jessicaview, KY 74504",252.61
66735640b18d03bc02f51ceb,fffe3400310031003900,Louise Carpenter,0.63,32.0,23.0,12247852.0,Stone,57641.13,87.58,Yes,No,No,Waterways,No,Working Class,No,07/01/18,07/03/18,"Jennifermouth, FL 38583",404774.73
66735640b18d03bc02f52de5,fffe3100360031003600,Consuelo Clemons,0.16,,15.0,,,104.49,79.22,No,No,Yes,Waterways,No,Working Class,Yes,05/08/17,05/04/17,"New Luisberg, TX 27117",783.01
66735640b18d03bc02f51e33,fffe3600380037003200,Katherine Leisenring,0.88,18.0,9.0,266.0,Wood,3.0,21.98,No,Yes,No,Airways,No,Working Class,Yes,08/20/16,08/22/16,"East William, MO 22987",557.41
66735640b18d03bc02f529e5,fffe3800370036003500,Anne White,0.89,36.0,21.0,8315113.0,Stone,6938.76,92.66,No,No,No,Roadways,No,Working Class,No,07/13/19,07/13/19,"West Jennafurt, WA 83964",232173.14
66735640b18d03bc02f52851,fffe3600390030003700,Roger Kader,0.12,33.0,12.0,676.0,Wood,3.48,18.76,No,No,Yes,Roadways,No,Working Class,No,06/16/17,06/13/17,"New Heiditon, MO 24852",163.21
66735640b18d03bc02f53253,fffe3600370031003400,James Bryson,0.05,6.0,5.0,60.0,Aluminium,4.53,14.33,Yes,No,Yes,Waterways,No,Wealthy,No,06/09/15,06/11/15,"Davenportborough, WI 27597",126.15
66735640b18d03bc02f53004,fffe3200340036003500,Daryl Dufresne,0.47,,5.0,201.0,Clay,4.69,23.18,No,No,Yes,Roadways,Yes,Working Class,No,04/12/17,04/16/17,"South Mary, SD 31467",211.89
66735640b18d03bc02f524c7,fffe3300300038003600,Debra Weber,0.07,,,,Aluminium,3.81,11.57,No,Yes,No,,No,Working Class,,01/05/17,01/04/17,APO AA 85665,148.63
66735640b18d03bc02f52beb,fffe3800390037003400,Bobby Swain,0.21,15.0,8.0,89921.0,Stone,239.54,85.99,No,No,Yes,Roadways,No,Wealthy,No,04/18/15,04/18/15,"Melaniechester, IN 75916",1138.5
66735640b18d03bc02f52deb,fffe3700390031003000,Chanell Smith,0.54,21.0,8.0,6045.0,Brass,11.91,54.73,No,No,No,Waterways,No,Working Class,No,07/18/19,07/20/19,FPO AA 26117,584.07
66735640b18d03bc02f52d5c,fffe3500380039003000,John Watkins,0.24,,5.0,8634.0,Stone,9.14,47.39,No,Yes,Yes,,No,Wealthy,,03/06/15,03/06/15,"North Bobby, OK 24572",474.51
66735640b18d03bc02f52179,fffe3800320034003200,Ashley Givens,0.59,9.0,4.0,186.0,Clay,3.96,15.8,Yes,Yes,No,Airways,Yes,Working Class,No,12/06/18,12/06/18,"South Bernard, NH 85779",223.48
66735640b18d03bc02f52932,fffe3600360034003100,Geraldine Steele,0.42,13.0,6.0,51759.0,Stone,86.83,99.95,No,No,No,Waterways,No,Working Class,No,08/15/16,08/13/16,DPO AE 13927,1599.68
66735640b18d03bc02f52836,fffe3500340035003600,Angelo Jeffery,0.88,8.0,,6920.0,Stone,65.44,61.11,No,No,Yes,,No,Working Class,No,10/26/16,10/22/16,"East Denise, IN 35409",3229.04
